0.17888,0.643558,0,0
-0.005627,0.094348,6,6
0.179823,0.663827,0,0
0.164465,0.618665,0,0
0.042396,0.110546,6,6
0.330882,0.188894,1,1
0.025382,0.488841,9,9
0.434849,0.472576,4,4
0.016922,0.105258,6,6
0.160999,0.622604,0,0
0.312652,0.150302,1,1
0.421983,0.486701,4,4
0.469145,0.752989,4,4
0.134149,0.658246,0,0
0.937062,0.826148,8,8
0.416755,0.487264,4,4
0.48457,0.703701,4,4
0.024831,0.119094,6,6
0.146587,-0.00424,2,2
0.328369,0.171824,1,1
0.915658,0.867831,5,5
0.172991,0.634791,0,0
0.340549,0.141051,1,1
0.417366,0.493134,4,4
0.284817,0.184131,1,1
0.164412,0.01804,2,2
0.063617,0.100149,6,6
0.452631,0.756168,4,4
0.158666,0.010834,2,2
0.190591,0.028583,2,2
0.024655,0.494782,9,9
0.039688,0.50769,9,9
0.328273,0.144256,1,1
0.165998,-0.018691,2,2
0.178833,0.595874,0,0
0.747547,0.145663,7,7
0.143854,0.618644,0,0
0.306843,0.174519,1,1
-0.004486,0.484761,9,9
0.010022,0.111712,6,6
0.038606,0.468088,3,3
0.943242,0.856227,8,8
0.18226,0.607053,0,0
0.202567,0.028171,2,2
0.480704,0.726367,4,4
0.132306,0.619388,0,0
0.958162,0.851531,8,8
0.89293,0.892985,5,5
0.064521,0.115996,6,6
0.501877,0.685062,4,4
0.900826,0.868136,5,5
0.724725,0.120315,7,7
0.023112,0.485584,3,3
0.034126,0.119752,6,6
0.911164,0.855172,5,5
0.183983,0.056131,2,2
0.440641,0.725274,4,4
0.307879,0.155254,1,1
0.496403,0.732507,4,4
0.884613,0.860231,5,5
0.478542,0.705053,4,4
0.93652,0.881639,8,8
0.911027,0.856258,5,5
0.453669,0.721853,4,4
0.149248,0.038336,2,2
0.187093,0.022241,2,2
-0.013168,0.473072,3,3
0.02307,0.492526,9,9
0.170335,0.029576,2,2
0.183862,0.618834,0,0
0.883287,0.839757,5,5
0.870799,0.873088,5,5
0.904105,0.863929,5,5
0.439776,0.704015,4,4
0.315014,0.149648,1,1
0.015182,0.473392,3,3
0.954887,0.886785,8,8
0.760897,0.140934,7,7
0.464639,0.743365,4,4
0.93427,0.869195,8,8
0.722396,0.098957,7,7
0.167382,0.033458,2,2
0.899412,0.860881,5,5
0.440422,0.72777,4,4
0.391389,0.514957,4,4
0.01015,0.49126,9,9
0.461116,0.693255,4,4
0.152834,0.018909,2,2
0.210119,-0.00283,2,2
0.150978,0.631389,0,0
0.131341,0.598387,0,0
0.411975,0.484522,4,4
0.01266,0.147422,6,6
0.009497,0.494579,9,9
0.197048,0.666408,0,0
-0.011307,0.109192,6,6
0.036031,0.459794,3,3
0.401724,0.459477,4,4
0.866665,0.834471,5,5
0.897441,0.882533,5,5
0.493779,0.725172,4,4
0.854493,0.856022,5,5
0.88712,0.864201,5,5
0.010213,0.451449,3,3
0.188535,-0.021881,2,2
0.928004,0.85703,8,8
0.323375,0.189339,1,1
0.894558,0.857595,5,5
0.194057,0.012931,2,2
0.025541,0.465332,3,3
0.433344,0.496191,4,4
0.874272,0.843821,5,5
0.312571,0.144791,1,1
0.337255,0.161416,1,1
0.489513,0.748439,4,4
0.181487,0.015613,2,2
0.40127,0.469335,4,4
-0.003243,0.494329,9,9
0.147413,0.633907,0,0
0.945658,0.84087,8,8
0.176545,0.048383,2,2
0.348607,0.14226,1,1
0.726072,0.101293,7,7
0.936291,0.881498,8,8
0.907633,0.882353,5,5
0.498756,0.716128,4,4
0.459474,0.725742,4,4
0.483739,0.723114,4,4
0.025697,0.510738,9,9
0.339632,0.166846,1,1
-0.002993,0.45629,3,3
0.202702,0.028607,2,2
0.297618,0.147811,1,1
0.720988,0.075237,7,7
0.734995,0.092995,7,7
