0.178880,0.643558
-0.005627,0.094348
0.179823,0.663827
0.164465,0.618665
0.042396,0.110546
0.330882,0.188894
0.025382,0.488841
0.434849,0.472576
0.016922,0.105258
0.160999,0.622604
0.312652,0.150302
0.421983,0.486701
0.469145,0.752989
0.134149,0.658246
0.937062,0.826148
0.416755,0.487264
0.484570,0.703701
0.024831,0.119094
0.146587,-0.004240
0.328369,0.171824
0.915658,0.867831
0.172991,0.634791
0.340549,0.141051
0.417366,0.493134
0.284817,0.184131
0.164412,0.018040
0.063617,0.100149
0.452631,0.756168
0.158666,0.010834
0.190591,0.028583
0.024655,0.494782
0.039688,0.507690
0.328273,0.144256
0.165998,-0.018691
0.178833,0.595874
0.747547,0.145663
0.143854,0.618644
0.306843,0.174519
-0.004486,0.484761
0.010022,0.111712
0.038606,0.468088
0.943242,0.856227
0.182260,0.607053
0.202567,0.028171
0.480704,0.726367
0.132306,0.619388
0.958162,0.851531
0.892930,0.892985
0.064521,0.115996
0.501877,0.685062
0.900826,0.868136
0.724725,0.120315
0.023112,0.485584
0.034126,0.119752
0.911164,0.855172
0.183983,0.056131
0.440641,0.725274
0.307879,0.155254
0.496403,0.732507
0.884613,0.860231
0.478542,0.705053
0.936520,0.881639
0.911027,0.856258
0.453669,0.721853
0.149248,0.038336
0.187093,0.022241
-0.013168,0.473072
0.023070,0.492526
0.170335,0.029576
0.183862,0.618834
0.883287,0.839757
0.870799,0.873088
0.904105,0.863929
0.439776,0.704015
0.315014,0.149648
0.015182,0.473392
0.954887,0.886785
0.760897,0.140934
0.464639,0.743365
0.934270,0.869195
0.722396,0.098957
0.167382,0.033458
0.899412,0.860881
0.440422,0.727770
0.391389,0.514957
0.010150,0.491260
0.461116,0.693255
0.152834,0.018909
0.210119,-0.002830
0.150978,0.631389
0.131341,0.598387
0.411975,0.484522
0.012660,0.147422
0.009497,0.494579
0.197048,0.666408
-0.011307,0.109192
0.036031,0.459794
0.401724,0.459477
0.866665,0.834471
0.897441,0.882533
0.493779,0.725172
0.854493,0.856022
0.887120,0.864201
0.010213,0.451449
0.188535,-0.021881
0.928004,0.857030
0.323375,0.189339
0.894558,0.857595
0.194057,0.012931
0.025541,0.465332
0.433344,0.496191
0.874272,0.843821
0.312571,0.144791
0.337255,0.161416
0.489513,0.748439
0.181487,0.015613
0.401270,0.469335
-0.003243,0.494329
0.147413,0.633907
0.945658,0.840870
0.176545,0.048383
0.348607,0.142260
0.726072,0.101293
0.936291,0.881498
0.907633,0.882353
0.498756,0.716128
0.459474,0.725742
0.483739,0.723114
0.025697,0.510738
0.339632,0.166846
-0.002993,0.456290
0.202702,0.028607
0.297618,0.147811
0.720988,0.075237
0.734995,0.092995
0.310479,0.172706
0.163174,0.643195
0.428651,0.486060
0.317344,0.195145
0.161673,0.664887
0.298087,0.172500
0.423622,0.470842
0.840955,0.889053
0.397100,0.466166
0.422796,0.486570
0.947383,0.845714
-0.017212,0.504712
0.298274,0.162378
0.024270,0.511016
0.008423,0.481263
0.415537,0.448455
0.005387,0.096650
-0.010216,0.490725
0.887674,0.889080
0.194866,0.594685
0.318819,0.137889
0.474342,0.728096
0.912515,0.863371
0.195494,0.013504
0.413057,0.701232
0.446120,0.715131
0.160026,0.052139
0.017120,0.142658
0.935041,0.883880
-0.011225,0.499365
0.867305,0.865995
0.973541,0.818115
0.876465,0.862059
0.312649,0.130531
0.188220,0.633380
0.967678,0.857168
-0.002584,0.107112
0.447846,0.457710
0.453903,0.736946
0.440504,0.501974
-0.016703,0.529099
0.161793,0.632579
0.020423,0.112098
0.297025,0.151373
0.342814,0.130669
0.414573,0.735633
0.948560,0.865352
0.047325,0.472866
0.016324,0.497423
0.204902,0.039994
0.446358,0.697384
0.936353,0.818538
0.916095,0.849258
0.157964,0.614534
0.043252,0.493129
0.172023,0.031704
0.178560,0.031345
0.446580,0.480129
0.952049,0.860353
0.752648,0.120623
0.021129,0.103880
0.322261,0.136985
0.433293,0.486615
0.474196,0.714537
0.713927,0.090466
0.442338,0.481046
0.160480,0.596541
0.728822,0.039530
0.047727,0.111902
0.316786,0.129339
0.398287,0.497520
0.312197,0.166497
0.205686,0.032740
0.142291,-0.000215
0.142372,0.614135
0.688360,0.067702
0.926931,0.838835
0.190596,0.012980
0.208698,-0.017063
0.288533,0.162899
0.457737,0.705137
0.180444,0.654072
0.489393,0.716919
0.941623,0.855309
0.731070,0.129101
0.410340,0.492787
0.418964,0.739992
0.495967,0.724358
0.185787,0.599051
0.013779,0.085856
0.736304,0.119152
0.152816,0.002503
0.408459,0.533844
0.728467,0.111110
0.737148,0.114661
0.458406,0.698280
0.151467,0.664994
0.468314,0.717458
0.866813,0.856006
0.180873,0.006392
0.182895,0.620528
0.312971,0.174740
0.184728,0.041906
0.311757,0.149239
0.903243,0.861427
0.917599,0.865260
0.315828,0.166890
0.193364,-0.002952
