0.17888,0.643558,7,7
-0.005627,0.094348,1,1
0.179823,0.663827,7,7
0.164465,0.618665,7,7
0.042396,0.110546,1,1
0.330882,0.188894,4,4
0.025382,0.488841,6,6
0.434849,0.472576,5,5
0.016922,0.105258,1,1
0.160999,0.622604,7,7
0.312652,0.150302,4,4
0.421983,0.486701,5,5
0.469145,0.752989,2,2
0.134149,0.658246,7,7
0.937062,0.826148,9,9
0.416755,0.487264,5,5
0.48457,0.703701,2,2
0.024831,0.119094,1,1
0.146587,-0.00424,3,3
0.328369,0.171824,4,4
0.915658,0.867831,9,9
0.172991,0.634791,7,7
0.340549,0.141051,4,4
0.417366,0.493134,5,5
0.284817,0.184131,4,4
0.164412,0.01804,0,0
0.063617,0.100149,1,1
0.452631,0.756168,2,2
0.158666,0.010834,3,3
0.190591,0.028583,0,0
0.024655,0.494782,6,6
0.039688,0.50769,6,6
0.328273,0.144256,4,4
0.165998,-0.018691,3,3
0.178833,0.595874,7,7
0.747547,0.145663,8,8
0.143854,0.618644,7,7
0.306843,0.174519,4,4
-0.004486,0.484761,6,6
0.010022,0.111712,1,1
0.038606,0.468088,6,6
0.943242,0.856227,9,9
0.18226,0.607053,7,7
0.202567,0.028171,0,0
0.480704,0.726367,2,2
0.132306,0.619388,7,7
0.958162,0.851531,9,9
0.89293,0.892985,9,9
0.064521,0.115996,1,1
0.501877,0.685062,2,2
0.900826,0.868136,9,9
0.724725,0.120315,8,8
0.023112,0.485584,6,6
0.034126,0.119752,1,1
0.911164,0.855172,9,9
0.183983,0.056131,0,0
0.440641,0.725274,2,2
0.307879,0.155254,4,4
0.496403,0.732507,2,2
0.884613,0.860231,9,9
0.478542,0.705053,2,2
0.93652,0.881639,9,9
0.911027,0.856258,9,9
0.453669,0.721853,2,2
0.149248,0.038336,0,0
0.187093,0.022241,3,3
-0.013168,0.473072,6,6
0.02307,0.492526,6,6
0.170335,0.029576,0,0
0.183862,0.618834,7,7
0.883287,0.839757,9,9
0.870799,0.873088,9,9
0.904105,0.863929,9,9
0.439776,0.704015,2,2
0.315014,0.149648,4,4
0.015182,0.473392,6,6
0.954887,0.886785,9,9
0.760897,0.140934,8,8
0.464639,0.743365,2,2
0.93427,0.869195,9,9
0.722396,0.098957,8,8
0.167382,0.033458,0,0
0.899412,0.860881,9,9
0.440422,0.72777,2,2
0.391389,0.514957,5,5
0.01015,0.49126,6,6
0.461116,0.693255,2,2
0.152834,0.018909,0,0
0.210119,-0.00283,3,3
0.150978,0.631389,7,7
0.131341,0.598387,7,7
0.411975,0.484522,5,5
0.01266,0.147422,1,1
0.009497,0.494579,6,6
0.197048,0.666408,7,7
-0.011307,0.109192,1,1
0.036031,0.459794,6,6
0.401724,0.459477,5,5
0.866665,0.834471,9,9
0.897441,0.882533,9,9
0.493779,0.725172,2,2
0.854493,0.856022,9,9
0.88712,0.864201,9,9
0.010213,0.451449,6,6
0.188535,-0.021881,3,3
0.928004,0.85703,9,9
0.323375,0.189339,4,4
0.894558,0.857595,9,9
0.194057,0.012931,3,3
0.025541,0.465332,6,6
0.433344,0.496191,5,5
0.874272,0.843821,9,9
0.312571,0.144791,4,4
0.337255,0.161416,4,4
0.489513,0.748439,2,2
0.181487,0.015613,3,3
0.40127,0.469335,5,5
-0.003243,0.494329,6,6
0.147413,0.633907,7,7
0.945658,0.84087,9,9
0.176545,0.048383,0,0
0.348607,0.14226,4,4
0.726072,0.101293,8,8
0.936291,0.881498,9,9
0.907633,0.882353,9,9
0.498756,0.716128,2,2
0.459474,0.725742,2,2
0.483739,0.723114,2,2
0.025697,0.510738,6,6
0.339632,0.166846,4,4
-0.002993,0.45629,6,6
0.202702,0.028607,0,0
0.297618,0.147811,4,4
0.720988,0.075237,8,8
0.734995,0.092995,8,8
0.310479,0.172706,4,4
0.163174,0.643195,7,7
0.428651,0.48606,5,5
0.317344,0.195145,4,4
0.161673,0.664887,7,7
0.298087,0.1725,4,4
0.423622,0.470842,5,5
0.840955,0.889053,9,9
0.3971,0.466166,5,5
0.422796,0.48657,5,5
0.947383,0.845714,9,9
-0.017212,0.504712,6,6
0.298274,0.162378,4,4
0.02427,0.511016,6,6
0.008423,0.481263,6,6
0.415537,0.448455,5,5
