0.052112,0.468318
0.548296,0.939372
0.051958,0.472187
0.057453,0.481071
0.723776,0.630119
0.955736,0.363966
0.889159,0.832507
0.726516,0.110573
0.739200,0.580831
0.406023,0.850335
0.206192,0.772721
0.741967,0.122647
0.034535,0.498048
0.063578,0.482255
0.340549,0.141051
0.938969,0.858502
0.388654,0.511646
0.536527,0.947667
0.506352,0.708345
0.229287,0.827670
0.090057,0.075312
0.065995,0.488905
0.251748,0.803846
0.756872,0.129055
0.251780,0.782780
0.165998,-0.018691
0.731595,0.565604
0.437786,0.522354
0.441985,0.711244
0.453694,0.741540
0.876637,0.854543
0.154625,0.627308
0.265700,0.777152
0.181705,0.024907
0.072847,0.454516
0.781277,0.826971
0.073159,0.481230
0.953892,0.325108
0.910260,0.857890
0.716875,0.637895
0.209124,0.631593
0.355025,0.118041
0.360695,0.865320
0.175030,0.031055
0.430535,0.483639
0.069316,0.482812
-0.010159,0.121115
0.716439,0.636199
0.529806,0.949442
0.411715,0.482769
0.053668,0.124310
0.749688,0.821352
0.180410,0.612453
0.712562,0.632908
0.333490,0.157016
0.170720,0.016394
0.389182,0.504288
0.993496,0.340820
-0.013168,0.473072
0.121951,0.089107
0.002846,0.497472
0.335143,0.144412
0.101044,0.066556
0.397098,0.501361
0.190470,0.026250
0.156827,-0.001444
0.892551,0.848890
0.896306,0.843175
0.476299,0.760924
0.432609,0.880176
0.113082,0.102385
0.104125,0.102353
0.705157,0.589764
0.407316,0.499410
0.992181,0.341781
0.871108,0.859990
-0.008331,0.146268
0.756349,0.822164
0.418101,0.453748
0.288932,0.157346
0.788829,0.795971
0.166161,0.018531
0.678980,0.565597
0.004552,0.486466
0.933983,0.881480
0.161803,0.639541
0.044742,0.521446
0.148479,0.011930
0.486469,0.697357
0.037194,0.453847
0.374438,0.825295
0.733501,0.134115
0.582944,0.949340
0.854493,0.856022
0.048890,0.486844
0.715281,0.566142
0.902170,0.815798
0.928004,0.857030
0.719733,0.630970
0.064413,0.090753
0.026568,0.480827
0.124422,0.061913
0.725866,0.610308
0.874272,0.843821
0.176473,0.006354
0.041372,0.120241
1.012968,0.361559
0.317584,0.154050
