400.8066754,174.7027503
401.1540375,70.45038598
294.7220932,30.29681967
415.3665795,86.63352191
181.4642439,83.25462986
422.7764636,173.8237357
312.2893908,274.3485841
411.2435319,47.23323646
81.23793762,52.12382404
409.5663301,162.4242824
434.2431074,168.9738212
223.1516016,225.7955472
291.3226544,71.34602212
182.0385913,121.8097077
118.0615214,290.1112265
424.6717461,66.26021826
453.1897787,182.2040377
184.6132867,331.9713872
406.0551939,79.18632339
442.7212618,189.2936423
193.1757224,306.8314421
263.9910249,94.03482496
156.7118448,35.97632849
122.7662257,288.7696621
178.9776409,105.4434086
98.79500447,301.6666862
315.6909361,223.8270928
398.0860736,41.05224057
181.6466495,227.4615806
383.3668681,196.2828717
265.3524373,269.463457
340.1205891,339.431709
90.57147239,197.5043503
307.167346,169.0350006
378.7763101,44.64968108
71.8383118,313.0922048
193.2854831,213.545682
388.2808159,89.55541475
212.6695984,237.3288107
333.7018507,239.4514024
406.4639133,218.1045522
218.3298854,316.4620799
444.0465826,167.9192061
108.3546181,182.3036601
231.9619566,124.3895976
256.9118111,324.3995446
91.91336565,233.1769585
156.2641695,107.4571675
383.4900386,196.1470007
339.1777151,339.7543162
310.0192109,146.298071
256.1165194,341.745542
43.48411446,111.8829981
127.4793176,160.8047777
296.8617461,59.89232676
75.3217718,76.37170903
47.32380289,313.4745285
322.1444473,222.5666101
300.3448257,78.35607574
213.3256773,321.9785367
201.9624013,67.98226215
292.1864036,34.36114777
373.3380845,71.16965109
200.7091142,271.6559226
292.2308914,156.5871064
435.0265314,93.92519715
53.78049083,302.968421
447.3137478,214.4574405
294.7119851,337.5722076
207.7044203,266.7225428
206.7511115,259.8059751
77.9152957,92.73054252
62.50405021,80.93112956
68.50792672,315.4304459
116.4651752,76.20155229
187.2131298,152.4840855
413.4549619,174.2150524
84.11754579,81.16458295
205.924325,111.7762283
451.8563855,270.2336387
418.7721895,183.5336599
319.895654,240.6505894
300.3613237,249.9811941
152.7104471,111.6134883
318.0540065,155.9861724
137.542569,290.6791073
406.5475482,196.6719888
348.6197385,50.32523555
235.0305026,338.6028263
194.9749585,312.1867974
397.6211164,270.3279756
277.4646375,339.4479156
140.8359816,229.4130703
334.940087,183.170253
406.7809836,149.5377123
325.8295009,140.5958175
330.1489027,240.349326
202.9894285,265.0391568
269.6194654,314.6917218
326.2174284,161.2465746
66.39961901,72.82548679
423.6498093,71.14912156
439.9069695,229.8953384
309.7992049,257.3964974
46.2696456,288.9974398
73.70767726,180.2552683
443.5445431,275.5507671
316.3190114,240.0027463
309.3938637,238.8245417
311.2757101,328.1578375
132.7049729,195.5502568
353.871414,337.4868322
228.2264039,221.6185235
298.7187819,334.3353405
155.8188188,334.6472094
300.4477841,156.060246
209.5485362,295.3065484
189.165084,152.6652047
413.7573327,101.6320572
173.1297332,141.034453
415.091183,61.76452372
146.0484324,23.42925931
177.1814846,57.71303435
199.3936168,243.5984377
437.8252009,286.6887293
187.608933,86.73793994
421.9187877,181.6182294
221.4747965,239.9098686
314.2277363,87.86803557
229.9586198,102.4546299
300.2179828,260.1826175
429.2053352,90.89653255
243.8330917,317.0188462
403.3031397,334.105039
194.9484302,99.85400265
421.2691548,57.52495102
82.79763013,186.5092653
306.5293695,67.31815419
397.283501,196.7902106
312.5521055,266.0980023
205.3058656,181.8178283
198.2565122,137.3257344
290.0049782,265.3871371
74.61577037,284.9049892
103.7868527,281.7832088
403.3846463,181.9744862
433.7643369,65.98151737
413.5756231,192.2538556
310.3942052,73.49376524
167.6890298,157.3675494
181.4955636,109.5976562
427.0958805,144.5390257
181.7350639,76.10184733
340.1627527,323.3236542
298.6188509,56.00336276
75.35912846,67.08741661
307.1756964,151.2330979
310.3665327,165.8626092
311.4285239,339.6025963
303.8241349,266.493387
69.19613295,307.4278579
439.8989476,156.651188
96.96895839,63.2130307
179.0240524,140.7326473
185.694925,57.80120049
205.5737738,81.60312574
308.0025675,80.85538515
186.301942,96.16292064
77.03863614,47.88599474
170.4062329,124.6388817
181.6648879,244.269678
275.5768159,178.3569288
325.0322197,228.2081718
427.1582275,111.0197904
444.6176261,191.1470677
314.575194,269.3890222
328.4493364,150.9277324
410.8082382,30.91061122
61.82310656,192.666581
389.4398156,59.74956553
177.345366,327.6304704
261.1010342,326.8480525
398.5914124,281.3100054
169.5872389,225.3377247
170.6516826,263.0732745
313.0237103,80.54344329
398.2805786,68.96518541
220.4777537,311.4009182
411.2077136,60.63875256
230.554745,310.8064526
78.14418285,90.5283705
222.0195423,299.1021748
107.2406106,209.5090369
78.99331403,221.877571
308.0018882,65.79923919
105.4460271,327.887494
431.3432823,205.4521638
64.15367086,180.095316
351.5187113,31.58579526
329.0802849,276.5154776
106.2349884,233.8144223
276.0952511,73.59030771
190.0964894,229.3972854
120.1393252,180.7842378
337.9211971,246.5911235
312.6937897,279.6276051
272.2041179,63.31225704
145.2105398,49.98428422
95.87834544,72.51095829
322.3575699,53.53882541
238.8387818,259.8735468
230.8926671,72.61822991
190.9170658,129.6101387
93.97514071,145.9665292
146.3692666,126.1758224
292.9024327,70.77301339
288.9014491,171.5918072
217.2110179,225.8758623
261.0176815,38.20801674
320.6076967,227.7160778
200.9410104,245.4793165
295.6699363,160.6381886
407.195867,317.054899
322.4999587,73.98392064
343.9751105,149.4339975
286.6954799,266.4526198
405.5452275,91.23568813
274.0651174,92.3697659
298.4594338,147.64473
145.5975514,219.6039733
422.1435581,306.0618957
313.3280586,258.3888972
186.5637961,38.73987105
399.7786366,308.9508096
217.7843211,197.5760855
325.3369702,43.20244827
428.8665377,189.0735019
208.4622639,225.9323348
313.1020712,327.85933
396.9740286,222.9741463
117.2271589,281.3170566
426.4954723,289.8168148
447.5135584,192.835672
306.5464534,255.8560135
84.4096286,78.44794293
427.0838386,202.0831604
136.1707651,295.7580169
73.39610127,71.64847645
282.1076777,86.28760239
294.2905782,192.1075553
75.27770413,226.3939881
310.0267312,271.5061667
99.29260405,84.71252787
415.9186994,284.9653245
414.3274666,274.7939284
116.8273347,300.6097892
286.6305873,318.6019632
57.35279279,74.57957131
133.2947277,76.28600929
84.69536298,21.52968591
304.8191139,69.10628805
316.4329811,163.45378
435.438556,160.5958814
40.9525707,86.1894552
424.8063262,80.5002881
325.9006876,173.2817219
323.3636164,49.10009787
182.0472108,40.3935026
432.7413528,156.4103803
218.9816375,207.5447057
52.57194147,206.7017137
180.2876158,69.57769935
67.48570578,27.62464035
307.8856232,316.9961507
340.1759118,241.0146896
378.4063108,282.3733307
419.0161149,197.7490858
298.0969238,180.4361499
309.0352856,143.7797852
86.93365654,68.51084418
240.1346805,285.4227419
89.00667146,63.51505366
291.9970022,59.83933122
292.8916428,53.91981847
201.1944978,240.3557686
203.1436463,61.46653426
223.0536606,319.8680665
227.2753582,240.0932039
275.6692782,22.36826158
93.36954439,206.4160997
327.8136282,215.0030714
55.9927943,187.0029086
232.1164276,326.1067006
71.3197787,46.20093319
190.9611223,59.81390129
185.0339156,326.9272076
297.419656,157.7511467
76.34645092,285.0927421
217.4282928,267.6917208
271.2601467,91.90343384
174.7592289,87.61230807
263.2458956,155.9096948
415.6805432,314.6857937
324.3650334,226.1846977
400.1462963,92.30589232
101.886329,169.8765498
304.1600517,163.285184
417.0321056,185.215295
79.87587387,299.7031779
170.1677229,56.61403265
407.3783173,72.56265836
50.61954511,82.41422438
422.184122,89.62357397
215.88996,225.1411451
241.1257317,195.0254341
301.6389482,174.803878
140.4342751,296.1036861
157.9741944,100.3411931
451.3141252,185.0624514
431.1908385,176.333676
394.0583141,209.8291373
79.48023424,58.26720632
428.4001259,188.9487841
274.7769501,159.3043306
335.5608251,233.7944747
223.9351845,279.7876453
419.8511321,95.19769288
214.1503406,107.0892933
178.0332443,38.38222884
103.546176,35.29848938
124.5930532,269.977305
162.3915603,81.37129075
